emotion,question,comment,x,y,user_id,age,gender,sentiment_compound,sentiment_label,GRID_ID
Green Space,7,"cut down the bushes and instead add edible trees, spruces, birches, etc.",14.444,50.139832,s08h7oapd,40-49,female,-0.2732,negative,T-6
Green Space,7,It would be great if the road was lined with a tree line with a sidewalk or bike path.,14.456,50.146025,27kvhoqic,30-39,male,0.6249,positive,U-5
Green Space,7,the whole Ústecka street,14.451,50.141156,xib92od3e,50-59,female,0.0,neutral,U-6
Green Space,7,"In the playground, so there's shade.",14.448,50.13769,y6a5xh2ob,30-39,female,0.0,neutral,U-6
Green Space,7,ustecka,14.451,50.144724,lsvq4wc9c,30-39,male,0.0,neutral,U-5
Green Space,7,"I would like to see it more maintained and beautified, you could definitely plant new fruit trees, add some baskets, just make it a nice nature trail for walking :-)",14.444,50.141795,fei06pppc,30-39,female,0.9129,positive,T-6
Green Space,7,The playground lacks any sort of shading in the summer.,14.447,50.138984,7pmcb6phj,40-49,female,0.0,neutral,U-6
Green Space,7,"Tree lines on both sides of Beranovka, not just one.",14.444,50.14172,7pmcb6phj,40-49,female,0.0,neutral,T-6
Green Space,7,Replenishment of trees by the primary school in place of the felled ones,14.442,50.145146,7pmcb6phj,40-49,female,0.0,neutral,T-6
Green Space,7,Plant a bike path and playground and fence next to AAA,14.449,50.140193,w4xgrwixm,30-39,female,0.0,neutral,U-6
Green Space,7,Lesopark,14.446,50.142957,98qgv2quq,0-19,male,0.0,neutral,U-5
Green Space,7,Lesopark,14.454,50.149874,98qgv2quq,0-19,male,0.0,neutral,U-5
Green Space,7,Replenishment of trees along the road,14.437,50.155882,98qgv2quq,0-19,male,0.0,neutral,T-5
Green Space,7,Replenishment of trees along the road,14.461,50.145061,98qgv2quq,0-19,male,0.0,neutral,V-6
Green Space,7,"There could be a nicer environment on the road ""Behind the Cross"".",14.569,50.05248,g9k6s3gf4,20-29,female,0.4404,positive,AD-15
Green Space,7,Plant quality trees and make them accessible to the public,14.556,50.062732,wb9tj8j5w,30-39,male,0.0,neutral,AC-14
Green Space,7,Plant quality trees and make them accessible to the public,14.556,50.063104,wb9tj8j5w,30-39,male,0.0,neutral,AC-14
Green Space,7,plant quality trees and make them accessible to the public,14.558,50.06342,wb9tj8j5w,30-39,male,0.0,neutral,AC-14
Green Space,7,plant quality trees and make them accessible to the public,14.555,50.063544,wb9tj8j5w,30-39,male,0.0,neutral,AC-14
Green Space,7,plant an avenue on the south side of the cycle path,14.562,50.06444,wb9tj8j5w,30-39,male,0.0,neutral,AD-14
Green Space,7,We'd love a big Central Park!,14.554,50.066111,35f28f9mi,40-49,female,0.6696,positive,AC-13
Green Space,7,It's all car dealerships.,14.555,50.0624,bg3sh7gxt,40-49,female,0.0,neutral,AC-14
Green Space,7,the whole of the Little Grove,14.556,50.067002,3r9ucfsf2,30-39,female,0.0,neutral,AC-13
Green Space,7,Měcholupy centre,14.559,50.056092,3r9ucfsf2,30-39,female,0.0,neutral,AC-14
Green Space,7,Plant trees by the bike path so it's not so hot in the summer,14.56,50.064853,3r9ucfsf2,30-39,female,0.0,neutral,AD-14
Green Space,7,A park instead of useless houses!,14.553,50.064977,m3q32r06y,40-49,male,-0.4753,negative,AC-13
Green Space,7,Trees would be nice,14.556,50.06818,phhgw0lwk,30-39,male,0.4215,positive,AC-13
Green Space,7,Couldn't this area be turned into a park?,14.561,50.064626,q5nt5nv99,40-49,male,0.0,neutral,AD-14
Green Space,7,Disgusting concrete car park.,14.561,50.058503,sge4fqbx2,40-49,male,-0.5267,negative,AC-14
Green Space,7,Lesopark,14.552,50.055665,00sw4uz28,0-19,male,0.0,neutral,AC-14
Green Space,7,Lesopark,14.57,50.05842,00sw4uz28,0-19,male,0.0,neutral,AD-15
Green Space,7,Lesopark,14.559,50.066065,00sw4uz28,0-19,male,0.0,neutral,AC-13
Green Space,7,Alley,14.571,50.056436,00sw4uz28,0-19,male,0.0,neutral,AD-15
Green Space,7,meadow under the golf course,14.587,50.090576,cjkwjc1r2,40-49,male,0.0,neutral,AE-11
Green Space,7,"Expand the park, plant a forest.",14.578,50.094623,7ew883gp0,30-39,male,0.3182,positive,AE-10
Green Space,7,"Keep the fields,",14.575,50.093742,7ew883gp0,30-39,male,0.0,neutral,AD-11
Green Space,7,cernak gigga life,14.577,50.099716,r5hmdgh3w,0-19,male,0.0,neutral,AE-10
Green Space,7,Lesopark,14.577,50.081765,uc81fi78m,0-19,male,0.0,neutral,AE-12
Green Space,7,More greenery.,14.577,50.081124,eupujqfcq,30-39,male,0.0,neutral,AE-12
Green Space,7,"Green is always and everywhere good, definitely more green, less new delevelop=er projects where everyone is completely different, the community has no unified face and is slowly selling out in small",14.461,50.013862,m0j6br5cs,40-49,female,0.5293,positive,V-19
Green Space,7,"This is a beautiful place, a vacant lot, I hope it doesn't get stopped. It's a rare space in today's city that could be used for green space, a park, a forest.",14.464,49.998733,m0j6br5cs,40-49,female,0.8159,positive,V-21
Green Space,7,There should be a city park.,14.465,49.998871,75q8ip6wx,40-49,male,0.0,neutral,V-21
Green Space,7,"Here lacks the needlessly destroyed lilac ""island""!!!",14.467,49.991519,5a3foen7x,50-59,female,-0.6219,negative,V-22
Green Space,7,Deserted park,14.467,49.993488,bdnwhh9d4,30-39,male,0.0,neutral,V-21
Green Space,7,The walking route is not very impressive,14.467,49.998871,bdnwhh9d4,30-39,male,-0.4439,negative,V-21
Green Space,7,Desolate like the Sahara,14.465,50.002512,bdnwhh9d4,30-39,male,0.3612,positive,V-20
Green Space,7,Along the road in both directions an avenue of trees.,14.468,50.010028,n70df1s6y,50-59,female,0.0,neutral,V-20
Green Space,7,Continue the tree line that leads from Kunratice.,14.465,50.013034,n70df1s6y,50-59,female,0.0,neutral,V-19
Green Space,7,"Here I would like more trees along the road. A strip around Libušská. In some places they are, in some places they are missing. Also with a tree line to connect directly to Dobronicka.",14.458,50.013669,n70df1s6y,50-59,female,0.0772,positive,U-19
Green Space,7,Here can be a family park instead of a canola.,14.465,50.011548,qf0eprm82,20-29,female,0.0,neutral,V-19
Green Space,7,"On libušská near Písnickcýh gardens number 2 - there was a beautiful tree plantation growing, 2 trees were cut down years ago, not replaced, just some small bushes 30 cm high in front of apartment house number 2. Shame, nothing to shade them.",14.47,49.98977,mp68w89bj,40-49,male,0.25,positive,V-22
Green Space,7,"Instead of the dens of criminal elements, a nice clean and tidy park would be nice, otherwise there is not much greenery here, there are buildings or neglected areas everywhere.",14.455,50.011435,pm8fe6ylz,40-49,female,0.128,positive,U-19
Green Space,7,Concrete area,14.465,50.00316,ac1czd3g6,40-49,female,0.0,neutral,V-20
Green Space,7,"In the summer there is no shade and you have to walk 1.5km along a hot road to catch a bus, or further for any service.",14.472,49.995494,qurwhesax,30-39,male,-0.296,negative,V-21
Green Space,7,There could be more greenery. It's a good place. You can never have enough trees.,14.446,50.012497,p7ks9iun9,40-49,female,0.4404,positive,U-19
Green Space,7,Ideal place for a park,14.456,50.012428,z5oogg0lg,40-49,male,0.5267,positive,U-19
Green Space,7,"I support the expansion of the park, the current capacity is insufficient. Residents in the vicinity then complain etc.",14.464,50.012565,jec5bmz1u,30-39,male,0.0516,positive,V-19
Green Space,7,"In the future, it would be good to pressure anyone building here to preserve as much green space and especially trees as possible",14.456,50.011049,w6titgz72,30-39,female,0.1779,positive,U-19
Green Space,7,There should be a big park in the whole area. A big green place to spend leisure time on the whole of Libuše is completely missing.,14.464,50.012552,lipxin5t9,30-39,male,-0.3597,negative,V-19
Green Space,7,"stop cutting down the bushes and trees, cutting down the bushes is drying up the whole area",14.456,50.005656,6heo7l2jn,50-59,female,-0.4939,negative,U-20
Green Space,7,To avoid cars parked under our windows(perpetually obstructed view from windows and rutted lawns!The smell of exhaust fumes.,14.464,50.00815,6sjdnj2e3,50-59,female,-0.5848,negative,V-20
Green Space,7,"I still hope that the Mayor's plan to develop the field area behind V Street corner doesn't work out. Overall, there is virtually zero green space in Libuše, so building up the field area would be a big nonsense! It would be enough to create a leisure p",14.465,50.01128,mf92tpa8c,30-39,female,0.3802,positive,V-19
Green Space,7,Leisure park,14.465,50.011745,v1yauvtnz,30-39,male,0.0,neutral,V-19
Green Space,7,"In general we don't need more green space, we need to improve the quality of it. There is no such thing as greenery. Improving the paths connecting the different districts, so that it is nice to walk around the district. The path between Písnice and Lib",14.463,50.002498,oh4s6p9gs,,female,0.743,positive,V-20
Green Space,7,"This place deserves a major revitalization and of course more greenery. it's a dead unattractive space. Otherwise, overall - I'm basically happy with the Libuše and Sandbox neighborhood - we escape into the surrounding woods and fields, but I'm afraid,",14.464,50.002629,llsfelwu7,40-49,female,-0.2263,negative,V-20
Green Space,7,preserve the green!,14.465,49.99822,llsfelwu7,40-49,female,0.0,neutral,V-21
Green Space,7,Preserve the green!,14.464,49.99894,llsfelwu7,40-49,female,0.0,neutral,V-21
Green Space,7,Here I would like to see a park and activities for children skatepark and a track for cycling. And otherwise greenery.,14.465,50.012104,ayksurjvv,40-49,male,0.3612,positive,V-19
Proudness,2,"First hospital, first gothic buildings, spiritual space, gallery",14.424,50.09231,d3shzx8gb,50-59,female,0.0,neutral,S-11
Proudness,2,Franz Kafka statue by J. Róna,14.421,50.090006,32ampwzaf,40-49,male,0.0,neutral,S-11
Proudness,2,Monument to the crimes of totalitarianism,14.404,50.082809,32ampwzaf,40-49,male,-0.5719,negative,R-12
Proudness,2,Hotel Paris,14.427,50.088181,odokshl60,40-49,male,0.0,neutral,S-11
Proudness,2,"Mala strana, Kampa, Hrad",14.405,50.087167,fx2qc6e3r,20-29,female,0.0,neutral,Q-11
Proudness,2,The main museum,14.431,50.078826,mjemvd5e0,30-39,female,0.0,neutral,S-12
Proudness,2,picnic place,14.413,50.079754,mjemvd5e0,30-39,female,0.0,neutral,R-12
Proudness,2,beautiful,14.407,50.093742,mjemvd5e0,30-39,female,0.5994,positive,R-11
Proudness,2,If it was normally open and not walled with controls. :-(,14.401,50.090366,ufr3edf9y,30-39,male,-0.3612,negative,Q-11
Proudness,2,Whole threshold 1,14.401,50.088318,bawohzqnn,30-39,male,0.0,neutral,Q-11
Proudness,2,The newly renovated Museum Oasis,14.431,50.079341,uqua2in6h,20-29,male,0.0,neutral,S-12
Proudness,2,"Unfortunately the whole of Prague 1 is often quite an ugly place, mono-functional use for tourists, neglect, too much car traffic, graffiti on all kinds of walls are big problems. I don't understand why you didn't also give the option to",14.412,50.087823,zo2mo0a9c,50-59,male,-0.8928,negative,R-12
Proudness,2,How nobody cares about appearances,14.415,50.088993,5gkv0etge,50-59,male,0.4588,positive,R-11
Proudness,2,Old Town Square,14.422,50.087652,ifyy6ebj0,40-49,female,0.0,neutral,S-11
Proudness,2,National Theatre,14.415,50.081978,ifyy6ebj0,40-49,female,0.0,neutral,R-12
Proudness,2,Deer Ditch,14.405,50.091343,ifyy6ebj0,40-49,female,0.0,neutral,R-11
Proudness,2,"At the Black Mother of God 
café and cubism",14.428,50.087079,4o75hb01b,60-69,female,0.2732,positive,S-11
Proudness,2,"The whole area of St. Agnes Monastery, including the newly landscaped gardens",14.424,50.092558,4o75hb01b,60-69,female,0.0,neutral,S-11
Proudness,2,hole,14.435,50.088428,o1xgz04qz,20-29,male,0.0,neutral,T-11
Proudness,2,connection to 17th November,14.414,50.081434,7yroy4x11,20-29,male,0.0,neutral,R-12
Proudness,2,garden and passage system in general in the centre,14.424,50.081861,7yroy4x11,20-29,male,0.0,neutral,S-12
Proudness,2,Change Wenceslas Square.,14.424,50.083933,azat1taow,20-29,male,0.0,neutral,S-11
Proudness,2,Can you believe there was ever a parking lot here?,14.404,50.088243,azat1taow,20-29,male,0.0,neutral,Q-11
Proudness,2,Kafka.,14.421,50.081675,azat1taow,20-29,male,0.0,neutral,S-12
Proudness,2,This is where we'll go jogging tonight.,14.411,50.086542,azat1taow,20-29,male,0.0,neutral,R-12
Proudness,2,A tour of the folklore column and a lecture on the absurdity of religion.,14.421,50.087372,azat1taow,20-29,male,0.0,neutral,S-11
Proudness,2,"KC Kampa, the whole Kampa",14.408,50.083431,txfcqlu29,30-39,female,0.0,neutral,R-12
Proudness,2,"Petřín as a whole- different places, views",14.399,50.084821,txfcqlu29,30-39,female,0.0,neutral,Q-11
Proudness,2,New World streets with a walk across the deer moat if you could,14.392,50.090383,txfcqlu29,30-39,female,0.0,neutral,P-11
Proudness,2,roesel,14.405,50.087547,txfcqlu29,30-39,female,0.0,neutral,Q-11
Proudness,2,Farmer's market window.,14.405,50.088057,txfcqlu29,30-39,female,0.0,neutral,Q-11
Proudness,2,café míšenská,14.408,50.087657,txfcqlu29,30-39,female,0.0,neutral,R-12
Proudness,2,sala terrena,14.408,50.084367,txfcqlu29,30-39,female,0.0,neutral,R-12
Proudness,2,"Clementinum,",14.415,50.086652,txfcqlu29,30-39,female,0.0,neutral,R-12
Proudness,2,The town library - a well of books,14.417,50.087244,txfcqlu29,30-39,female,0.2732,positive,R-12
Proudness,2,"alleys of the Old Town, the Vontova",14.417,50.085358,txfcqlu29,30-39,female,0.0,neutral,R-12
Proudness,2,"the streets of josef, synagogues",14.418,50.089984,txfcqlu29,30-39,female,0.0,neutral,S-11
Proudness,2,National Theatre,14.414,50.081145,txfcqlu29,30-39,female,0.0,neutral,R-12
Proudness,2,The Devil,14.408,50.086639,txfcqlu29,30-39,female,-0.6597,negative,R-12
Proudness,2,FFCU with a passage to the fruit market,14.424,50.087024,txfcqlu29,30-39,female,0.0,neutral,S-11
Proudness,2,Colloredo-Mansfeld Palace,14.414,50.085972,hxws4nv4c,20-29,male,0.0,neutral,R-12
Proudness,2,Shortcuts between streets,14.417,50.085363,316xg8hid,20-29,female,0.0,neutral,R-12
Proudness,2,Alleys under the castle,14.398,50.087437,wx6lik96u,20-29,female,0.0,neutral,Q-11
Proudness,2,the whole Lesser Town and Prague Castle,14.401,50.086997,3n0pcz2ko,40-49,female,0.0,neutral,Q-11
Proudness,2,Style,14.422,50.08754,mzgalfhbk,30-39,male,0.0,neutral,S-11
Proudness,2,"The surroundings of Haštal, Kozí plácek: the pecka things, U milosrdných",14.425,50.091815,x18yju70x,30-39,female,0.0,neutral,S-11
Proudness,2,"If there were two extra bike lanes on the arterial instead of a car lane, it would help downtown tremendously.",14.43,50.079327,imstiuzcx,30-39,male,0.4019,positive,S-12
Proudness,2,Municipal house and Prasna brana. BOhuzel overly oversized intersection and cars are driving it. It's a beautiful place.,14.428,50.087272,imstiuzcx,30-39,male,0.5994,positive,S-11
Proudness,2,Nadherny Staromak. Except for the unnecessary noisy cars driving on the edge...,14.421,50.087878,imstiuzcx,30-39,male,-0.1779,negative,S-11
Proudness,2,A beautiful view of the Prague skyline,14.399,50.089254,t79djq1bv,50-59,male,0.5994,positive,Q-11
Proudness,2,"sculptures, live music and artists",14.41,50.086645,t79djq1bv,50-59,male,0.0,neutral,R-12
Proudness,2,beautiful garden,14.403,50.086597,t79djq1bv,50-59,male,0.5994,positive,Q-11
Proudness,2,Petrin Hill and views of the Lesser Town rooftops,14.391,50.08646,t79djq1bv,50-59,male,0.0,neutral,P-12
Proudness,2,Classic of Prague,14.421,50.086886,t79djq1bv,50-59,male,0.0,neutral,S-11
Proudness,2,The museum - one of our boasts.,14.431,50.079513,72s8zrgbs,30-39,female,0.0,neutral,S-12
Proudness,2,Everyone has to come here.,14.421,50.087341,72s8zrgbs,30-39,female,0.0,neutral,S-11
Proudness,2,MK and NK are both worth a visit.,14.417,50.087382,72s8zrgbs,30-39,female,0.2263,positive,S-11
